代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额,时间戳
bj920675,秉扬科技,0.0,0.0,0.0,9.52,9.52,9.47,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920679,前进科技,0.0,0.0,0.0,17.46,17.46,17.89,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920682,球冠电缆,0.0,0.0,0.0,8.74,8.74,8.91,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920685,新芝生物,0.0,0.0,0.0,12.41,12.59,12.52,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920689,克莱特,0.0,0.0,0.0,28.05,28.05,27.72,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920690,捷众科技,0.0,0.0,0.0,26.28,26.44,26.31,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920693,阿为特,0.0,0.0,0.0,29.01,29.5,29.15,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920694,XD中裕科,0.0,0.0,0.0,17.44,17.44,17.29,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920699,海达尔,0.0,0.0,0.0,42.86,42.86,42.45,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920701,豪声电子,0.0,0.0,0.0,14.41,14.41,14.41,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920703,广厦环能,0.0,0.0,0.0,11.84,11.89,11.84,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920706,铁拓机械,0.0,0.0,0.0,21.8,21.8,22.41,0.0,0.0,0.0,0.0,0.0,09:23:51
bj920717,瑞星股份,0.0,0.0,0.0,8.9,8.9,8.9,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920718,合肥高科,0.0,0.0,0.0,12.22,12.22,12.75,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920719,宁新新材,0.0,0.0,0.0,10.73,10.73,11.37,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920720,吉冈精密,0.0,0.0,0.0,11.95,11.95,12.08,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920725,惠丰钻石,0.0,0.0,0.0,31.45,31.45,30.25,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920726,朱老六,0.0,0.0,0.0,18.38,18.38,18.61,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920729,永顺生物,0.0,0.0,0.0,7.78,7.88,7.8,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920735,德源药业,0.0,0.0,0.0,28.01,28.01,28.0,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920748,路桥信息,0.0,0.0,0.0,33.23,33.31,33.31,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920751,惠同新材,0.0,0.0,0.0,23.31,23.31,23.15,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920753,天纺标,0.0,0.0,0.0,18.88,18.88,18.68,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920765,美之高,0.0,0.0,0.0,14.2,14.2,13.14,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920768,拾比佰,0.0,0.0,0.0,12.35,12.44,12.37,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920770,艾能聚,0.0,0.0,0.0,14.66,14.66,15.45,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920779,武汉蓝电,0.0,0.0,0.0,33.29,33.29,33.74,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920781,瑞奇智造,0.0,0.0,0.0,7.36,7.36,7.36,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920786,骑士乳业,0.0,0.0,0.0,8.29,8.29,8.27,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920790,联迪信息,0.0,0.0,0.0,23.87,24.25,24.01,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920792,东和新材,0.0,0.0,0.0,11.54,11.54,11.51,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920799,艾融软件,0.0,0.0,0.0,34.0,34.0,34.15,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920802,保丽洁,0.0,0.0,0.0,15.08,15.08,15.09,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920806,云星宇,0.0,0.0,0.0,11.42,11.42,11.45,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920807,奔朗新材,0.0,0.0,0.0,11.11,11.11,11.33,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920808,曙光数创,0.0,0.0,0.0,76.3,76.3,76.83,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920809,安达科技,0.0,0.0,0.0,9.02,9.02,9.0,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920810,春光智能,0.0,0.0,0.0,11.12,11.12,11.12,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920819,颖泰生物,0.0,0.0,0.0,3.39,3.39,3.41,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920821,则成电子,0.0,0.0,0.0,22.48,22.48,22.22,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920826,盖世食品,0.0,0.0,0.0,10.35,10.35,10.38,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920832,齐鲁华信,0.0,0.0,0.0,6.66,6.73,6.73,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920833,美心翼申,0.0,0.0,0.0,15.2,15.2,15.17,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920834,三维装备,0.0,0.0,0.0,11.46,11.62,11.56,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920837,华原股份,0.0,0.0,0.0,13.1,13.1,13.14,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920839,万通液压,0.0,0.0,0.0,31.2,31.2,31.27,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920855,浙江大农,0.0,0.0,0.0,15.38,15.6,15.49,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920856,浩淼科技,0.0,0.0,0.0,11.92,12.05,12.05,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920857,泓禧科技,0.0,0.0,0.0,18.55,18.55,18.57,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920866,绿亨科技,0.0,0.0,0.0,7.56,7.56,7.56,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920870,恒进感应,0.0,0.0,0.0,14.29,14.55,14.45,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920871,派特尔,0.0,0.0,0.0,12.83,13.0,12.78,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920873,中设咨询,0.0,0.0,0.0,9.25,9.25,9.43,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920876,慧为智能,0.0,0.0,0.0,22.25,22.25,22.25,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920879,DR基康技,0.0,0.0,0.0,17.43,17.43,16.9,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920885,星辰科技,0.0,0.0,0.0,18.25,18.25,18.25,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920892,广咨国际,0.0,0.0,0.0,15.1,15.24,15.26,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920895,花溪科技,0.0,0.0,0.0,16.44,16.44,16.08,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920896,旺成科技,0.0,0.0,0.0,16.8,16.94,16.82,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920906,舜宇精工,0.0,0.0,0.0,23.56,23.56,23.1,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920914,远航精密,0.0,0.0,0.0,26.35,26.35,26.16,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920924,广脉科技,0.0,0.0,0.0,20.64,20.64,20.23,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920925,锦好医疗,0.0,0.0,0.0,16.02,16.02,16.32,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920926,鸿智科技,0.0,0.0,0.0,14.27,14.27,13.99,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920931,无锡鼎邦,0.0,0.0,0.0,11.78,11.78,11.78,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920932,科达自控,0.0,0.0,0.0,14.3,14.3,14.27,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920942,恒立钻具,0.0,0.0,0.0,24.4,24.55,24.52,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920943,优机股份,0.0,0.0,0.0,18.69,18.69,19.6,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920946,森萱医药,0.0,0.0,0.0,10.02,10.02,9.88,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920950,迅安科技,0.0,0.0,0.0,15.58,15.89,15.77,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920953,国子软件,0.0,0.0,0.0,28.4,28.4,28.87,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920957,汉维科技,0.0,0.0,0.0,11.43,11.43,11.6,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920961,创远信科,0.0,0.0,0.0,19.38,19.38,19.7,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920964,润农节水,0.0,0.0,0.0,6.0,6.08,6.06,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920970,大禹生物,0.0,0.0,0.0,7.05,7.05,7.13,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920971,XD天马新,0.0,0.0,0.0,28.38,28.38,28.66,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920974,凯大催化,0.0,0.0,0.0,8.18,8.18,8.2,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920976,视声智能,0.0,0.0,0.0,29.05,29.35,29.38,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920978,开特股份,0.0,0.0,0.0,26.3,26.3,26.42,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920981,晶赛科技,0.0,0.0,0.0,35.5,35.5,35.39,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920982,锦波生物,0.0,0.0,0.0,170.19,170.19,175.1,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920985,海泰新能,0.0,0.0,0.0,6.51,6.51,6.47,0.0,0.0,0.0,0.0,0.0,09:23:42
bj920992,中科美菱,0.0,0.0,0.0,15.12,15.2,15.09,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600000,浦发银行,0.0,0.0,0.0,9.36,9.36,9.38,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600004,白云机场,0.0,0.0,0.0,8.84,8.84,9.0,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600006,东风股份,0.0,0.0,0.0,6.73,6.73,6.73,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600007,中国国贸,0.0,0.0,0.0,21.4,21.4,21.6,0.0,0.0,0.0,0.0,0.0,09:23:36
sh600008,首创环保,0.0,0.0,0.0,3.06,3.06,3.05,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600009,上海机场,0.0,0.0,0.0,27.39,27.39,27.39,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600010,包钢股份,0.0,0.0,0.0,2.73,2.73,2.76,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600011,华能国际,0.0,0.0,0.0,7.01,7.01,7.02,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600012,皖通高速,0.0,0.0,0.0,15.7,15.7,15.81,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600015,华夏银行,0.0,0.0,0.0,7.16,7.16,7.23,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600016,民生银行,0.0,0.0,0.0,3.72,3.72,3.74,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600017,日照港,0.0,0.0,0.0,2.98,2.98,2.99,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600018,上港集团,0.0,0.0,0.0,4.94,4.94,4.93,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600019,宝钢股份,0.0,0.0,0.0,6.47,6.47,6.48,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600020,中原高速,0.0,0.0,0.0,3.86,3.86,3.83,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600021,上海电力,0.0,0.0,0.0,17.36,17.36,17.18,0.0,0.0,0.0,0.0,0.0,09:23:48
sh600022,山东钢铁,0.0,0.0,0.0,1.46,1.46,1.46,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600023,浙能电力,0.0,0.0,0.0,5.71,5.71,5.72,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600025,华能水电,0.0,0.0,0.0,9.6,9.6,9.6,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600026,中远海能,0.0,0.0,0.0,21.33,21.33,21.74,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600027,华电国际,0.0,0.0,0.0,4.99,4.99,5.02,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600028,中国石化,0.0,0.0,0.0,5.4,5.4,5.42,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600029,南方航空,0.0,0.0,0.0,5.48,5.48,5.5,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600030,中信证券,0.0,0.0,0.0,27.32,27.32,27.32,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600031,三一重工,0.0,0.0,0.0,20.41,20.41,20.5,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600032,浙江新能,0.0,0.0,0.0,10.3,10.3,10.3,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600033,福建高速,0.0,0.0,0.0,3.65,3.65,3.65,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600035,楚天高速,0.0,0.0,0.0,3.82,3.82,3.82,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600036,招商银行,0.0,0.0,0.0,38.48,38.48,38.5,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600037,歌华有线,0.0,0.0,0.0,7.76,7.76,7.9,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600038,中直股份,0.0,0.0,0.0,31.58,31.58,31.71,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600039,四川路桥,0.0,0.0,0.0,8.65,8.65,8.74,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600048,保利发展,0.0,0.0,0.0,6.18,6.18,6.14,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600050,中国联通,0.0,0.0,0.0,4.53,4.53,4.54,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600051,宁波联合,0.0,0.0,0.0,7.73,7.73,7.73,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600052,东望时代,0.0,0.0,0.0,4.06,4.06,4.04,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600053,*ST九鼎,0.0,0.0,0.0,10.86,10.86,11.43,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600054,黄山旅游,0.0,0.0,0.0,11.91,11.91,11.91,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600055,万东医疗,0.0,0.0,0.0,14.78,14.78,15.06,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600056,中国医药,0.0,0.0,0.0,10.4,10.4,10.4,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600057,厦门象屿,0.0,0.0,0.0,7.88,7.88,7.29,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600058,五矿发展,0.0,0.0,0.0,11.01,11.01,11.27,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600059,古越龙山,0.0,0.0,0.0,8.95,8.95,8.97,0.0,0.0,0.0,0.0,0.0,09:23:48
sh600060,海信视像,0.0,0.0,0.0,25.05,25.05,25.06,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600061,国投资本,0.0,0.0,0.0,6.58,6.58,6.54,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600062,华润双鹤,0.0,0.0,0.0,17.91,17.91,17.96,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600063,皖维高新,0.0,0.0,0.0,7.16,7.16,7.17,0.0,0.0,0.0,0.0,0.0,09:23:48
sh600064,南京高科,0.0,0.0,0.0,8.1,8.1,8.09,0.0,0.0,0.0,0.0,0.0,09:23:39
sh600066,宇通客车,0.0,0.0,0.0,36.15,36.15,35.92,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600067,冠城新材,0.0,0.0,0.0,3.91,3.91,4.03,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600071,凤凰光学,0.0,0.0,0.0,19.7,19.7,20.05,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600072,中船科技,0.0,0.0,0.0,12.9,12.9,12.9,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600073,光明肉业,0.0,0.0,0.0,5.92,5.92,5.92,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600075,新疆天业,0.0,0.0,0.0,6.77,6.77,6.86,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600076,康欣新材,0.0,0.0,0.0,3.17,3.17,3.52,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600078,澄星股份,0.0,0.0,0.0,13.27,13.27,13.36,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600079,ST人福,0.0,0.0,0.0,19.21,19.21,19.21,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600080,ST金花,0.0,0.0,0.0,7.62,7.62,8.02,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600081,东风科技,0.0,0.0,0.0,10.95,10.95,10.92,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600082,ST海泰,0.0,0.0,0.0,3.44,3.44,3.34,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600084,*ST尼雅,0.0,0.0,0.0,5.35,5.35,5.63,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600085,同仁堂,0.0,0.0,0.0,27.48,27.48,27.39,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600088,中视传媒,0.0,0.0,0.0,14.01,14.01,14.24,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600089,特变电工,0.0,0.0,0.0,27.26,27.26,27.25,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600094,大名城,0.0,0.0,0.0,4.7,4.7,4.73,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600095,湘财股份,0.0,0.0,0.0,8.86,8.86,8.85,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600096,云天化,0.0,0.0,0.0,36.68,36.68,36.68,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600097,开创国际,0.0,0.0,0.0,10.28,10.28,10.33,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600098,广州发展,0.0,0.0,0.0,7.24,7.24,7.24,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600099,林海股份,0.0,0.0,0.0,11.52,11.52,11.52,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600100,同方股份,0.0,0.0,0.0,7.98,7.98,7.99,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600101,明星电力,0.0,0.0,0.0,9.8,9.8,9.89,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600103,青山纸业,0.0,0.0,0.0,4.5,4.5,4.65,4.56,4.78,4.5,0.0,0.0,09:23:45
sh600104,上汽集团,0.0,0.0,0.0,13.79,13.79,13.69,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600105,永鼎股份,0.0,0.0,0.0,43.89,43.89,43.32,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600106,重庆路桥,0.0,0.0,0.0,6.02,6.02,6.01,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600107,ST尔雅,6.01,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0,09:23:37
sh600108,亚盛集团,0.0,0.0,0.0,4.29,4.29,4.3,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600109,国金证券,0.0,0.0,0.0,8.94,8.94,8.99,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600110,诺德股份,0.0,0.0,0.0,10.88,10.88,10.99,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600111,北方稀土,0.0,0.0,0.0,53.41,53.41,50.95,0.0,0.0,0.0,0.0,0.0,09:23:45
sh600113,浙江东日,0.0,0.0,0.0,45.23,45.23,45.2,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600114,东睦股份,0.0,0.0,0.0,33.17,33.17,32.72,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600115,中国东航,0.0,0.0,0.0,4.36,4.36,4.36,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600116,三峡水利,0.0,0.0,0.0,6.71,6.71,6.6,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600117,西宁特钢,0.0,0.0,0.0,2.56,2.56,2.59,0.0,0.0,0.0,0.0,0.0,09:23:46
sh600118,中国卫星,0.0,0.0,0.0,97.01,97.01,97.93,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600119,*ST长投,0.0,0.0,0.0,5.89,5.89,5.92,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600120,浙江东方,0.0,0.0,0.0,5.66,5.66,5.69,0.0,0.0,0.0,0.0,0.0,09:23:47
sh600121,郑州煤电,0.0,0.0,0.0,4.3,4.3,4.29,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600123,兰花科创,0.0,0.0,0.0,6.94,6.94,6.9,6.8,6.95,6.78,0.0,0.0,09:23:41
sh600125,铁龙物流,0.0,0.0,0.0,6.11,6.11,6.06,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600126,杭钢股份,0.0,0.0,0.0,9.06,9.06,9.07,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600127,金健米业,0.0,0.0,0.0,6.83,6.83,6.86,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600128,苏豪弘业,0.0,0.0,0.0,10.71,10.71,10.61,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600129,太极集团,0.0,0.0,0.0,15.41,15.41,15.56,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600130,波导股份,0.0,0.0,0.0,4.81,4.81,4.6,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600131,国网信通,0.0,0.0,0.0,17.3,17.3,17.3,0.0,0.0,0.0,0.0,0.0,09:23:35
sh600132,重庆啤酒,0.0,0.0,0.0,55.49,55.49,56.19,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600133,东湖高新,0.0,0.0,0.0,8.89,8.89,8.89,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600135,乐凯胶片,0.0,0.0,0.0,11.07,11.07,10.98,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600136,ST明诚,0.0,0.0,0.0,1.79,1.79,1.79,0.0,0.0,0.0,0.0,0.0,09:23:34
sh600137,浪莎股份,0.0,0.0,0.0,22.98,22.98,23.92,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600138,中青旅,0.0,0.0,0.0,9.03,9.03,9.11,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600141,兴发集团,0.0,0.0,0.0,33.15,33.15,33.56,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600143,金发科技,0.0,0.0,0.0,17.04,17.04,17.04,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600148,长春一东,0.0,0.0,0.0,18.91,18.91,19.07,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600149,廊坊发展,0.0,0.0,0.0,6.35,6.35,6.29,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600150,中国船舶,0.0,0.0,0.0,43.16,43.16,41.16,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600151,航天机电,0.0,0.0,0.0,13.81,13.81,13.87,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600152,维科技术,0.0,0.0,0.0,13.71,13.71,14.5,15.2,15.35,14.12,0.0,0.0,09:23:43
sh600153,建发股份,0.0,0.0,0.0,9.42,9.42,9.42,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600155,华创云信,0.0,0.0,0.0,6.25,6.25,6.18,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600156,华升股份,0.0,0.0,0.0,12.29,12.29,11.17,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600157,永泰能源,0.0,0.0,0.0,1.79,1.79,1.79,1.74,1.81,1.74,0.0,0.0,09:23:43
sh600158,中体产业,0.0,0.0,0.0,11.44,11.44,10.77,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600159,大龙地产,0.0,0.0,0.0,3.2,3.2,3.25,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600160,巨化股份,0.0,0.0,0.0,36.82,36.82,36.82,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600161,天坛生物,0.0,0.0,0.0,14.35,14.35,14.45,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600162,香江控股,0.0,0.0,0.0,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600163,中闽能源,0.0,0.0,0.0,6.14,6.14,6.17,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600165,ST宁科,0.0,0.0,0.0,3.42,3.42,3.46,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600166,福田汽车,0.0,0.0,0.0,3.67,3.67,3.7,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600167,联美控股,0.0,0.0,0.0,6.68,6.68,6.71,0.0,0.0,0.0,0.0,0.0,09:23:38
sh600168,武汉控股,0.0,0.0,0.0,5.09,5.09,5.09,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600169,ST太重,0.0,0.0,0.0,2.39,2.39,2.4,2.37,2.4,2.36,0.0,0.0,09:23:42
sh600170,上海建工,0.0,0.0,0.0,2.68,2.68,2.67,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600171,上海贝岭,0.0,0.0,0.0,28.26,28.26,28.23,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600172,黄河旋风,0.0,0.0,0.0,8.5,8.5,8.32,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600173,卧龙新能,0.0,0.0,0.0,7.35,7.35,7.39,0.0,0.0,0.0,0.0,0.0,09:23:40
sh600176,中国巨石,0.0,0.0,0.0,35.7,35.7,35.7,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600177,雅戈尔,0.0,0.0,0.0,7.64,7.64,7.54,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600178,东安动力,0.0,0.0,0.0,10.32,10.32,10.32,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600179,安通控股,0.0,0.0,0.0,4.26,4.26,4.27,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600180,*ST瑞茂,0.0,0.0,0.0,2.91,2.91,3.06,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600182,S佳通,0.0,0.0,0.0,14.75,14.75,14.94,0.0,0.0,0.0,0.0,0.0,09:23:33
sh600183,生益科技,0.0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600184,光电股份,0.0,0.0,0.0,22.21,22.21,22.53,0.0,0.0,0.0,0.0,0.0,09:23:44
sh600185,珠免集团,0.0,0.0,0.0,5.9,5.9,5.94,0.0,0.0,0.0,0.0,0.0,09:23:39
sh600186,莲花控股,0.0,0.0,0.0,11.58,11.58,10.82,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600187,国中水务,1.84,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,09:23:41
sh600188,兖矿能源,0.0,0.0,0.0,22.97,22.97,23.17,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600189,泉阳泉,0.0,0.0,0.0,8.45,8.45,8.45,0.0,0.0,0.0,0.0,0.0,09:23:42
sh600191,华资实业,0.0,0.0,0.0,13.1,13.1,13.1,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600192,长城电工,0.0,0.0,0.0,8.15,8.15,8.23,0.0,0.0,0.0,0.0,0.0,09:23:43
sh600193,*ST创兴,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,09:23:30
